origin_zone,dest_zone,motive,motive_name,trips,o_lon,o_lat,d_lon,d_lat
199,199,8,Residência,4825,-46.41728,-23.48646,-46.41695,-23.48706
199,199,8,Residência,3563,-46.41579,-23.49291,-46.41475,-23.49161
304,199,8,Residência,3563,-46.70934,-23.65063,-46.42296,-23.48793
199,365,1,Trabalho Indústria,3563,-46.43268,-23.48118,-46.46808,-23.47912
508,199,8,Residência,3563,-46.76433,-23.53042,-46.42707,-23.48163
87,199,8,Residência,3563,-46.68293,-23.54464,-46.42707,-23.48163
199,198,3,Trabalho Serviços,3563,-46.42707,-23.48163,-46.44057,-23.49714
198,199,8,Residência,3563,-46.44057,-23.49714,-46.42707,-23.48163
199,220,3,Trabalho Serviços,3563,-46.42707,-23.48163,-46.47381,-23.54977
199,199,4,Educação,3563,-46.42707,-23.48163,-46.43093,-23.48242
199,199,8,Residência,3563,-46.43093,-23.48242,-46.42707,-23.48163
199,199,8,Residência,3563,-46.42074,-23.47954,-46.42305,-23.47526
199,298,10,Assuntos Pessoais,3563,-46.41741,-23.48624,-46.7623,-23.84547
14,199,8,Residência,3563,-46.61538,-23.54207,-46.41741,-23.48624
199,210,3,Trabalho Serviços,3563,-46.42513,-23.48056,-46.56702,-23.55579
197,199,8,Residência,3563,-46.44902,-23.48959,-46.42513,-23.48056
199,199,3,Trabalho Serviços,3563,-46.42251,-23.49005,-46.42269,-23.48947
378,199,8,Residência,3563,-46.40753,-23.45137,-46.41102,-23.48637
225,199,8,Residência,3563,-46.44235,-23.56086,-46.40714,-23.48988
197,199,8,Residência,3563,-46.44192,-23.50145,-46.42838,-23.48216
199,364,3,Trabalho Serviços,3563,-46.42838,-23.48216,-46.53295,-23.45595
364,199,8,Residência,3563,-46.53295,-23.45595,-46.42838,-23.48216
199,19,3,Trabalho Serviços,3563,-46.4283,-23.47844,-46.62065,-23.56666
198,199,8,Residência,3563,-46.44386,-23.49045,-46.42507,-23.49161
199,167,3,Trabalho Serviços,3563,-46.41325,-23.48013,-46.57714,-23.5426
9,199,8,Residência,3563,-46.63124,-23.52863,-46.41325,-23.48013
199,199,8,Residência,3563,-46.42164,-23.49053,-46.41325,-23.48013
199,32,2,Trabalho Comércio,3563,-46.41012,-23.4925,-46.66203,-23.55526
207,199,8,Residência,3563,-46.39249,-23.49926,-46.41425,-23.48984
73,199,8,Residência,3563,-46.69688,-23.60651,-46.41425,-23.48984
191,199,8,Residência,3563,-46.47112,-23.54207,-46.42582,-23.47611
199,191,3,Trabalho Serviços,3563,-46.42237,-23.47729,-46.47112,-23.54207
199,199,8,Residência,3563,-46.42237,-23.47729,-46.42582,-23.47611
199,199,8,Residência,3563,-46.42237,-23.47729,-46.42582,-23.47611
199,404,1,Trabalho Indústria,3563,-46.40651,-23.492,-46.31471,-23.55858
199,199,8,Residência,3563,-46.40779,-23.49257,-46.40651,-23.492
222,199,8,Residência,3563,-46.45919,-23.55202,-46.42038,-23.48892
199,199,8,Residência,3563,-46.42164,-23.49053,-46.42038,-23.48892
199,6,3,Trabalho Serviços,3563,-46.41518,-23.49167,-46.63864,-23.53518
199,199,4,Educação,3563,-46.40502,-23.4918,-46.40779,-23.49257
199,199,8,Residência,3563,-46.40779,-23.49257,-46.40502,-23.4918
199,199,8,Residência,3563,-46.40779,-23.49257,-46.40502,-23.4918
83,199,8,Residência,3563,-46.69089,-23.54666,-46.41544,-23.48806
199,199,8,Residência,3563,-46.42667,-23.47791,-46.41824,-23.47731
200,199,3,Trabalho Serviços,3563,-46.39837,-23.49191,-46.40791,-23.4927
200,200,8,Residência,3563,-46.38476,-23.4794,-46.38426,-23.47915
200,200,8,Residência,3563,-46.38476,-23.4794,-46.38426,-23.47915
188,200,8,Residência,3563,-46.45291,-23.49914,-46.39324,-23.48359
200,199,4,Educação,3563,-46.39695,-23.49266,-46.40594,-23.49197
216,200,8,Residência,3563,-46.50437,-23.52974,-46.39506,-23.49093
206,200,8,Residência,3563,-46.39256,-23.50883,-46.38793,-23.48578
200,200,4,Educação,3563,-46.39206,-23.48474,-46.39044,-23.48445
200,200,8,Residência,3563,-46.39044,-23.48445,-46.39206,-23.48474
206,200,8,Residência,3563,-46.39677,-23.49412,-46.39477,-23.48703
200,206,10,Assuntos Pessoais,3563,-46.38763,-23.48322,-46.39697,-23.50375
200,200,4,Educação,3563,-46.40456,-23.49209,-46.40515,-23.49373
200,206,2,Trabalho Comércio,3563,-46.38641,-23.4815,-46.39659,-23.49557
200,200,4,Educação,3563,-46.38641,-23.4815,-46.38187,-23.48158
200,170,2,Trabalho Comércio,3563,-46.38679,-23.48186,-46.54806,-23.52491
200,200,8,Residência,3563,-46.38634,-23.47661,-46.38679,-23.48186
15,200,8,Residência,3563,-46.60705,-23.54631,-46.38968,-23.48621
205,201,8,Residência,3563,-46.38427,-23.51133,-46.42813,-23.50459
201,201,8,Residência,3563,-46.41062,-23.49584,-46.41406,-23.50072
201,200,3,Trabalho Serviços,3563,-46.41655,-23.50777,-46.38476,-23.4794
201,340,3,Trabalho Serviços,3563,-46.40713,-23.50185,-46.73599,-23.56814
340,201,8,Residência,3563,-46.73599,-23.56814,-46.40713,-23.50185
201,201,8,Residência,3563,-46.40926,-23.51028,-46.40891,-23.50797
233,201,8,Residência,3563,-46.44739,-23.60853,-46.40891,-23.50797
408,201,8,Residência,3563,-46.20152,-23.51754,-46.409,-23.5079
169,201,8,Residência,3563,-46.55733,-23.53362,-46.41748,-23.49431
201,201,8,Residência,3563,-46.40926,-23.51028,-46.40972,-23.50811
169,239,3,Trabalho Serviços,3563,-46.55984,-23.53627,-46.61111,-23.58457
226,201,8,Residência,3563,-46.43669,-23.54478,-46.42508,-23.50514
201,73,3,Trabalho Serviços,3563,-46.40921,-23.49812,-46.69275,-23.59345
73,9,4,Educação,3563,-46.69275,-23.59345,-46.63561,-23.52485
9,201,8,Residência,3563,-46.63561,-23.52485,-46.40921,-23.49812
201,205,3,Trabalho Serviços,3563,-46.41031,-23.50188,-46.38049,-23.50235
201,201,8,Residência,3563,-46.409,-23.5009,-46.4122,-23.50169
201,14,5,Compras,3563,-46.42581,-23.50497,-46.61224,-23.53598
201,201,4,Educação,3563,-46.40607,-23.50851,-46.4056,-23.50893
201,201,4,Educação,3563,-46.40607,-23.50851,-46.40926,-23.51028
198,201,8,Residência,3563,-46.43669,-23.49497,-46.40607,-23.50851
201,201,4,Educação,3563,-46.40607,-23.50851,-46.4056,-23.50893
201,201,8,Residência,3563,-46.40926,-23.51028,-46.41216,-23.50763
202,7,3,Trabalho Serviços,3563,-46.41422,-23.50956,-46.63195,-23.52997
202,223,5,Compras,3563,-46.41422,-23.50956,-46.44822,-23.56504
201,202,8,Residência,3563,-46.42291,-23.50876,-46.42122,-23.51499
202,201,4,Educação,3563,-46.42122,-23.51499,-46.42291,-23.50876
202,202,4,Educação,3563,-46.40877,-23.51627,-46.4155,-23.51639
202,184,3,Trabalho Serviços,3563,-46.40877,-23.51627,-46.47553,-23.50811
202,202,4,Educação,3563,-46.40877,-23.51627,-46.41611,-23.51497
202,202,8,Residência,3563,-46.41611,-23.51497,-46.40877,-23.51627
202,202,6,Saúde,3563,-46.42243,-23.50975,-46.41516,-23.51389
202,202,8,Residência,3563,-46.4215,-23.51398,-46.42243,-23.50975
202,202,4,Educação,3563,-46.42243,-23.50975,-46.4215,-23.51398
202,202,8,Residência,3563,-46.4215,-23.51398,-46.42243,-23.50975
202,191,3,Trabalho Serviços,3563,-46.42634,-23.51865,-46.47127,-23.54167
202,202,8,Residência,3563,-46.42398,-23.51528,-46.40249,-23.51705
202,198,3,Trabalho Serviços,3563,-46.41419,-23.51915,-46.44057,-23.49714
202,202,8,Residência,3563,-46.41168,-23.51894,-46.41077,-23.52164
202,198,6,Saúde,3563,-46.40797,-23.51521,-46.43963,-23.49391
202,202,5,Compras,3563,-46.42348,-23.51248,-46.42437,-23.51494
198,202,8,Residência,3563,-46.43862,-23.49436,-46.42069,-23.51501
202,201,3,Trabalho Serviços,3563,-46.41816,-23.51885,-46.43072,-23.51067
202,221,5,Compras,3563,-46.40613,-23.51847,-46.50422,-23.56589
447,202,8,Residência,3563,-46.38175,-23.70287,-46.41331,-23.52204
105,202,8,Residência,3563,-46.72577,-23.53219,-46.42918,-23.51021
167,202,8,Residência,3563,-46.57445,-23.54188,-46.42197,-23.51064
202,202,8,Residência,3563,-46.41974,-23.51164,-46.42197,-23.51064
202,198,4,Educação,3563,-46.4079,-23.52276,-46.44232,-23.49409
291,202,8,Residência,3563,-46.71067,-23.75197,-46.41845,-23.51353
202,167,3,Trabalho Serviços,3563,-46.42168,-23.51286,-46.57678,-23.54135
167,202,8,Residência,3563,-46.57678,-23.54135,-46.42168,-23.51286
201,202,8,Residência,3563,-46.42291,-23.50876,-46.42185,-23.51685
204,202,4,Educação,3563,-46.39438,-23.53694,-46.41214,-23.51919
202,195,1,Trabalho Indústria,3563,-46.40355,-23.51844,-46.45425,-23.52116
202,202,4,Educação,3563,-46.40355,-23.51844,-46.41214,-23.51919
204,202,4,Educação,3563,-46.39438,-23.53694,-46.41214,-23.51919
16,202,8,Residência,3563,-46.62228,-23.55158,-46.40088,-23.5201
202,202,5,Compras,3563,-46.42657,-23.51062,-46.41902,-23.51691
196,202,8,Residência,3563,-46.43577,-23.51205,-46.43014,-23.52033
202,202,8,Residência,3563,-46.4212,-23.51967,-46.41937,-23.51448
202,202,8,Residência,3563,-46.4212,-23.51967,-46.41937,-23.51448
268,202,8,Residência,3563,-46.68304,-23.62446,-46.42719,-23.51761
24,202,8,Residência,3563,-46.63805,-23.5629,-46.42283,-23.51387
202,202,8,Residência,3563,-46.40477,-23.52311,-46.40741,-23.52619
202,35,3,Trabalho Serviços,3563,-46.40384,-23.51542,-46.64885,-23.54163
202,202,8,Residência,3563,-46.4153,-23.51687,-46.40384,-23.51542
226,202,8,Residência,3563,-46.4298,-23.54006,-46.40384,-23.51542
202,170,3,Trabalho Serviços,3563,-46.42059,-23.51008,-46.54463,-23.52398
170,169,4,Educação,3563,-46.54463,-23.52398,-46.55998,-23.53595
169,202,8,Residência,3563,-46.55998,-23.53595,-46.42059,-23.51008
202,201,3,Trabalho Serviços,3563,-46.42634,-23.51865,-46.42483,-23.49438
202,203,3,Trabalho Serviços,3563,-46.42634,-23.51865,-46.41904,-23.52258
202,203,4,Educação,3563,-46.42634,-23.51865,-46.41904,-23.52258
202,202,8,Residência,3563,-46.42572,-23.51672,-46.42634,-23.51865
203,203,8,Residência,3563,-46.42425,-23.52579,-46.42088,-23.52512
166,203,8,Residência,3563,-46.56171,-23.54638,-46.42312,-23.52349
150,203,8,Residência,3563,-46.58194,-23.41834,-46.42006,-23.52346
203,202,4,Educação,3563,-46.42959,-23.52013,-46.42617,-23.51663
203,203,8,Residência,3563,-46.42183,-23.53035,-46.42194,-23.52244
203,203,8,Residência,3563,-46.4212,-23.52997,-46.42117,-23.52825
203,208,3,Trabalho Serviços,3563,-46.42463,-23.52828,-46.55472,-23.53876
203,203,4,Educação,3563,-46.42463,-23.52828,-46.4212,-23.52997
15,203,8,Residência,3563,-46.60713,-23.54258,-46.41999,-23.53369
203,203,4,Educação,3563,-46.41999,-23.53369,-46.42131,-23.53025
9,203,8,Residência,3563,-46.62931,-23.52539,-46.42035,-23.53913
73,203,8,Residência,3563,-46.68955,-23.59088,-46.42982,-23.53064
197,203,8,Residência,3563,-46.44638,-23.49163,-46.41767,-23.53577
203,404,3,Trabalho Serviços,3563,-46.42749,-23.52003,-46.31188,-23.54556
203,203,4,Educação,3563,-46.41985,-23.53662,-46.41707,-23.53642
203,203,4,Educação,3563,-46.41985,-23.53662,-46.41707,-23.53642
203,203,8,Residência,3563,-46.41844,-23.53759,-46.4205,-23.53862
203,203,8,Residência,3563,-46.41844,-23.53759,-46.4205,-23.53862
203,16,3,Trabalho Serviços,3563,-46.42783,-23.52758,-46.62439,-23.54718
241,203,8,Residência,3563,-46.59665,-23.58248,-46.42413,-23.53507
57,203,8,Residência,3563,-46.64402,-23.57381,-46.42573,-23.52685
204,203,8,Residência,3563,-46.41623,-23.53579,-46.41917,-23.5364
203,226,3,Trabalho Serviços,3563,-46.42306,-23.53497,-46.42677,-23.53871
203,227,4,Educação,3563,-46.4198,-23.53934,-46.40295,-23.54922
203,203,8,Residência,3563,-46.42075,-23.5407,-46.41922,-23.53727
203,203,4,Educação,3563,-46.41922,-23.53727,-46.41844,-23.53759
191,203,8,Residência,3563,-46.47294,-23.53981,-46.42205,-23.53309
204,204,8,Residência,3563,-46.39957,-23.52982,-46.39711,-23.5309
204,204,4,Educação,3563,-46.39711,-23.5309,-46.39957,-23.52982
204,384,10,Assuntos Pessoais,3728,-46.39711,-23.5309,-46.41791,-23.39873
204,204,4,Educação,3563,-46.39711,-23.5309,-46.39966,-23.53244
204,204,4,Educação,3563,-46.39711,-23.5309,-46.39957,-23.52982
204,81,3,Trabalho Serviços,3563,-46.39511,-23.52841,-46.68756,-23.57096
81,204,8,Residência,3563,-46.68756,-23.57096,-46.39511,-23.52841
204,204,1,Trabalho Indústria,3563,-46.39511,-23.52841,-46.39289,-23.52466
204,204,8,Residência,3563,-46.39289,-23.52466,-46.39511,-23.52841
202,204,8,Residência,3563,-46.42617,-23.51309,-46.41232,-23.52869
204,204,8,Residência,3563,-46.40746,-23.53854,-46.40374,-23.53948
203,204,8,Residência,3563,-46.42325,-23.5387,-46.41553,-23.53225
204,183,6,Saúde,3563,-46.41034,-23.52793,-46.48316,-23.51506
204,204,7,Lazer,3563,-46.41034,-23.52793,-46.39642,-23.53363
204,162,1,Trabalho Indústria,3563,-46.41034,-23.52793,-46.59507,-23.5205
204,206,1,Trabalho Indústria,3563,-46.41034,-23.52793,-46.4052,-23.50302
204,204,8,Residência,3563,-46.40161,-23.53593,-46.40349,-23.53651
204,204,4,Educação,3563,-46.40349,-23.53651,-46.40161,-23.53593
204,204,8,Residência,3563,-46.40161,-23.53593,-46.40349,-23.53651
204,394,6,Saúde,3563,-46.3981,-23.53889,-46.368,-23.55786
204,36,3,Trabalho Serviços,3563,-46.40573,-23.54122,-46.65285,-23.53108
204,204,8,Residência,3563,-46.41494,-23.53858,-46.4082,-23.53977
204,204,4,Educação,3563,-46.39634,-23.53551,-46.39811,-23.53621
204,204,8,Residência,3563,-46.39811,-23.53621,-46.39634,-23.53551
204,204,4,Educação,3563,-46.39634,-23.53551,-46.39811,-23.53621
204,204,4,Educação,3563,-46.40758,-23.54194,-46.41261,-23.54162
204,17,2,Trabalho Comércio,3563,-46.41269,-23.53403,-46.62323,-23.545
204,204,8,Residência,3563,-46.41145,-23.53577,-46.41269,-23.53403
204,205,4,Educação,3563,-46.39136,-23.52904,-46.38471,-23.51984
205,204,8,Residência,3563,-46.38471,-23.51984,-46.39136,-23.52904
204,58,3,Trabalho Serviços,3563,-46.4164,-23.52914,-46.63427,-23.60705
204,204,8,Residência,3563,-46.41052,-23.53572,-46.40508,-23.53644
204,433,3,Trabalho Serviços,3563,-46.39916,-23.53196,-46.5449,-23.64327
14,204,8,Residência,3563,-46.61796,-23.54227,-46.39916,-23.53196
219,204,8,Residência,3563,-46.49169,-23.556,-46.39916,-23.53196
204,206,10,Assuntos Pessoais,3563,-46.39021,-23.5227,-46.39917,-23.49996
204,204,8,Residência,3563,-46.39406,-23.52159,-46.39021,-23.5227
204,160,3,Trabalho Serviços,3563,-46.4004,-23.53924,-46.58224,-23.50907
210,204,8,Residência,3563,-46.56048,-23.56142,-46.39327,-23.5487
204,227,3,Trabalho Serviços,3563,-46.41459,-23.53564,-46.41583,-23.54223
204,204,4,Educação,3563,-46.40997,-23.5312,-46.41486,-23.53612
204,204,8,Residência,3563,-46.41486,-23.53612,-46.40997,-23.5312
201,204,8,Residência,3563,-46.40609,-23.49479,-46.40664,-23.54121
204,394,2,Trabalho Comércio,3563,-46.39461,-23.52938,-46.36359,-23.53787
191,204,8,Residência,3563,-46.47067,-23.54055,-46.41002,-23.5379
204,204,4,Educação,3563,-46.41002,-23.5379,-46.41052,-23.53572
204,204,8,Residência,3563,-46.41052,-23.53572,-46.41002,-23.5379
204,305,3,Trabalho Serviços,3563,-46.41732,-23.5281,-46.73409,-23.64395
198,204,8,Residência,3563,-46.44223,-23.4949,-46.39154,-23.5448
204,204,8,Residência,3563,-46.39179,-23.5441,-46.39154,-23.5448
204,198,6,Saúde,4042,-46.39154,-23.5448,-46.44223,-23.4949
198,204,8,Residência,4042,-46.44223,-23.4949,-46.39154,-23.5448
204,195,2,Trabalho Comércio,4094,-46.40119,-23.5355,-46.4522,-23.5296
195,204,8,Residência,4094,-46.4522,-23.5296,-46.40119,-23.5355
190,204,8,Residência,3563,-46.45525,-23.53949,-46.40933,-23.53443
6,204,8,Residência,3563,-46.63455,-23.53772,-46.39298,-23.54034
204,317,3,Trabalho Serviços,3563,-46.39298,-23.54034,-46.70665,-23.57672
205,20,3,Trabalho Serviços,3563,-46.38767,-23.52061,-46.62824,-23.5616
205,205,3,Trabalho Serviços,3563,-46.38239,-23.51542,-46.38382,-23.51623
205,201,3,Trabalho Serviços,3563,-46.37726,-23.51247,-46.41553,-23.49437
170,205,8,Residência,3563,-46.548,-23.51868,-46.3827,-23.50942
319,205,8,Residência,3563,-46.70754,-23.61317,-46.38807,-23.52058
205,41,2,Trabalho Comércio,3563,-46.38605,-23.51441,-46.58233,-23.53809
205,68,3,Trabalho Serviços,3563,-46.39008,-23.51902,-46.68623,-23.59131
68,205,8,Residência,3563,-46.68623,-23.59131,-46.39008,-23.51902
190,205,8,Residência,3563,-46.45648,-23.53983,-46.39639,-23.51979
205,205,8,Residência,3563,-46.38471,-23.51984,-46.37888,-23.51167
205,206,3,Trabalho Serviços,3563,-46.37888,-23.51167,-46.4026,-23.49396
205,205,4,Educação,3563,-46.37888,-23.51167,-46.38471,-23.51984
205,201,4,Educação,3563,-46.40107,-23.51339,-46.40239,-23.51357
205,205,8,Residência,3563,-46.3864,-23.51817,-46.38767,-23.52061
205,205,8,Residência,3563,-46.39287,-23.52161,-46.39475,-23.518
239,205,8,Residência,3563,-46.60783,-23.58353,-46.36969,-23.50644
205,206,3,Trabalho Serviços,3563,-46.39528,-23.51669,-46.4006,-23.50466
171,205,8,Residência,3563,-46.53755,-23.52236,-46.39528,-23.51669
205,207,4,Educação,3563,-46.36884,-23.49995,-46.37294,-23.50169
205,205,8,Residência,3563,-46.36728,-23.50118,-46.36884,-23.49995
205,205,8,Residência,3563,-46.36728,-23.50118,-46.36884,-23.49995
207,205,8,Residência,3563,-46.37294,-23.50169,-46.36884,-23.49995
205,205,8,Residência,3563,-46.37846,-23.50913,-46.37957,-23.5062
205,207,4,Educação,3563,-46.37084,-23.50233,-46.37671,-23.50037
207,205,8,Residência,3563,-46.37671,-23.50037,-46.37084,-23.50233
207,205,8,Residência,3563,-46.37671,-23.50037,-46.37084,-23.50233
205,205,4,Educação,3563,-46.36971,-23.50976,-46.37025,-23.50958
205,205,4,Educação,3563,-46.36971,-23.50976,-46.37025,-23.50958
206,205,8,Residência,3563,-46.3921,-23.51273,-46.36795,-23.5004
205,205,8,Residência,3563,-46.37975,-23.50977,-46.37463,-23.51111
205,205,3,Trabalho Serviços,3563,-46.37586,-23.51226,-46.3767,-23.51348
205,205,4,Educação,3563,-46.37586,-23.51226,-46.37975,-23.50977
205,205,8,Residência,3563,-46.37975,-23.50977,-46.37586,-23.51226
205,293,3,Trabalho Serviços,3563,-46.39388,-23.52117,-46.68465,-23.74734
205,205,8,Residência,3563,-46.39614,-23.51935,-46.39388,-23.52117
205,205,8,Residência,3563,-46.3757,-23.50442,-46.37493,-23.50594
206,204,2,Trabalho Comércio,3563,-46.39075,-23.50493,-46.4001,-23.53424
206,28,3,Trabalho Serviços,3563,-46.38745,-23.50849,-46.65333,-23.56387
206,26,3,Trabalho Serviços,3563,-46.40607,-23.49615,-46.64261,-23.55855
26,206,8,Residência,3563,-46.64261,-23.55855,-46.40607,-23.49615
206,30,3,Trabalho Serviços,3563,-46.39412,-23.50839,-46.65836,-23.55012
206,206,4,Educação,3563,-46.39225,-23.50106,-46.40059,-23.50235
206,206,4,Educação,3563,-46.39905,-23.51089,-46.39457,-23.50499
201,206,8,Residência,3563,-46.40387,-23.51233,-46.4012,-23.51029
206,201,10,Assuntos Pessoais,3563,-46.40372,-23.50355,-46.41932,-23.49409
193,206,8,Residência,3563,-46.47,-23.51923,-46.39871,-23.49414
27,206,8,Residência,3563,-46.64687,-23.56084,-46.4012,-23.51029
167,206,8,Residência,3563,-46.57076,-23.5465,-46.39332,-23.50651
206,206,3,Trabalho Serviços,3563,-46.40653,-23.50129,-46.40012,-23.50143
206,206,3,Trabalho Serviços,3563,-46.40269,-23.50857,-46.40285,-23.50839
133,206,8,Residência,3563,-46.63057,-23.50284,-46.40269,-23.50857
206,206,4,Educação,3563,-46.39792,-23.50512,-46.40038,-23.50179
206,175,3,Trabalho Serviços,3563,-46.39881,-23.49488,-46.50989,-23.50352
206,188,4,Educação,3563,-46.39881,-23.49488,-46.45302,-23.49947
206,198,10,Assuntos Pessoais,3563,-46.39881,-23.49488,-46.44081,-23.49118
206,54,6,Saúde,3563,-46.40347,-23.50549,-46.63803,-23.5984
206,201,4,Educação,3563,-46.40362,-23.50643,-46.40926,-23.51028
43,206,8,Residência,3563,-46.60457,-23.54653,-46.39092,-23.50697
200,207,8,Residência,3563,-46.40149,-23.49348,-46.38862,-23.48731
207,207,4,Educação,3563,-46.3827,-23.49252,-46.38634,-23.49025
207,207,4,Educação,3563,-46.3827,-23.49252,-46.38536,-23.489
443,207,8,Residência,3563,-46.45224,-23.66653,-46.3904,-23.50103
207,191,4,Educação,3563,-46.3904,-23.50103,-46.46693,-23.54485
191,207,8,Residência,3563,-46.46693,-23.54485,-46.3904,-23.50103
5,207,8,Residência,3563,-46.63862,-23.54336,-46.38481,-23.49484
271,207,8,Residência,3563,-46.65788,-23.63228,-46.38628,-23.49472
196,207,8,Residência,3563,-46.4402,-23.52022,-46.38628,-23.49472
207,207,5,Compras,3563,-46.39265,-23.49248,-46.39238,-23.49557
207,82,3,Trabalho Serviços,3563,-46.38256,-23.49919,-46.69491,-23.56089
207,207,2,Trabalho Comércio,3563,-46.37574,-23.49233,-46.37829,-23.48495
206,207,8,Residência,3563,-46.39697,-23.50818,-46.37969,-23.50029
207,207,4,Educação,3563,-46.37969,-23.50029,-46.38722,-23.49739
207,207,8,Residência,3563,-46.38722,-23.49739,-46.37969,-23.50029
207,207,8,Residência,3563,-46.38722,-23.49739,-46.37969,-23.50029
207,207,4,Educação,3563,-46.37969,-23.50029,-46.38722,-23.49739
